date,ai_electricity,ai_coal,ai_gas,ai_wti,ai_gold,electricity_coal,electricity_gas,electricity_wti,electricity_gold,coal_gas,coal_wti,coal_gold,gas_wti,gas_gold,wti_gold
2020-01-27,2.7298861043182185,-6.590083775737536,40.934551548902874,8.741443468034898,26.245271532566857,-9.319969880055755,38.20466544458466,6.01155736371668,23.51538542824864,47.524635324640414,15.331527243772435,32.83535530830439,-32.19310808086798,-14.68928001633602,17.50382806453196
2020-01-28,6.588364471855606,2.544141158893378,45.247435862696115,0.7975244334522777,42.34400847091365,-4.044223312962227,38.65907139084051,-5.790840038403328,35.75564399905804,42.70329470380274,-1.7466167254411005,39.79986731202027,-44.44991142924384,-2.9034273917824684,41.54648403746137
2020-01-29,5.6922941373709754,3.4079632638571127,44.347827073474605,3.5716537711819605,44.16930276640325,-2.2843308735138628,38.655532936103626,-2.120640366189015,38.47700862903228,40.93986380961749,0.1636905073248478,40.761339502546136,-40.77617330229265,-0.1785243070713527,40.59764899522129
2020-01-30,5.464590123190153,4.742383389190522,44.285556580249676,4.753110423823504,44.68123434485378,-0.7222067339996308,38.82096645705952,-0.7114796993666488,39.21664422166363,39.543173191059154,0.010727034632981969,39.938850955663256,-39.53244615642617,0.3956777646041054,39.92812392103028
2020-01-31,-1.0107359496423776,18.682946566152694,50.17072614114697,14.605963600872865,59.39112898338644,19.69368251579507,51.18146209078935,15.616699550515243,60.40186493302882,31.48777957499428,-4.076982965279829,40.70818241723374,-35.56476254027411,9.220402842239466,44.785165382513576
2020-02-03,-5.73490675602595,11.116612649633872,50.98986255468647,22.570966769822363,59.92727091708669,16.851519405659822,56.72476931071242,28.305873525848313,65.66217767311264,39.873249905052596,11.45435412018849,48.810658267452816,-28.418895784864105,8.93740836240022,37.356304147264325
2020-02-04,-9.869069338776193,9.385662168672642,45.9536266644684,18.32278393473445,55.81606428646469,19.254731507448835,55.822696003244594,28.19185327351064,65.68513362524088,36.56796449579576,8.937121766061807,46.43040211779204,-27.630842729733953,9.862437621996285,37.493280351730235
2020-02-05,-11.985291320875923,3.005615947521118,42.85806321669517,8.036738488491107,37.7362368619481,14.990907268397041,54.843354537571095,20.02202980936703,49.72152818282402,39.85244726917405,5.031122540969989,34.73062091442698,-34.82132472820406,-5.121826354747075,29.69949837345699
2020-02-06,-9.343458916119005,16.532551628997027,19.511454196944136,1.3728421472746497,38.14693797390626,25.87601054511603,28.85491311306314,10.716301063393654,47.490396890025266,2.9789025679471095,-15.159709481722377,21.61438634490923,-18.138612049669486,18.635483776962122,36.77409582663161
2020-02-07,-4.377391228790504,18.29388260026379,24.391938905342826,-0.9569459256959334,38.59885770526117,22.671273829054293,28.769330134133334,3.4204453030945707,42.976248934051675,6.098056305079039,-19.250828525959722,20.304975104997382,-25.34888483103876,14.206918799918343,39.5558036309571
2020-02-10,-5.586960076018876,18.90762976147749,20.599062177423583,-2.899129716937807,34.04731170278007,24.494589837496367,26.18602225344246,2.687830359081069,39.63427177879895,1.6914324159460907,-21.806759478415298,15.13968194130258,-23.49819189436139,13.44824952535649,36.94644141971788
2020-02-11,-5.221801653901604,18.82749689130923,20.458328765766108,-3.066508832972609,34.82184465534361,24.049298545210835,25.680130419667712,2.155292820928995,40.04364630924521,1.6308318744568773,-21.89400572428184,15.994347764034377,-23.524837598738717,14.3635158895775,37.88835348831621
2020-02-12,-4.783648308554426,19.50748052371636,20.33653126861955,1.1525472569324577,33.4256085136128,24.291128832270786,25.120179577173975,5.936195565486884,38.20925682216723,0.8290507449031885,-18.354933266783902,13.91812798989644,-19.18398401168709,13.089077244993252,32.27306125668034
2020-02-13,-3.34188828177345,19.705798035815114,23.964135046533443,0.9511709950928591,36.11810691451666,23.047686317588564,27.306023328306892,4.293059276866309,39.45999519629011,4.258337010718327,-18.754627040722255,16.41230887870154,-23.012964051440584,12.153971867983214,35.16693591942379
2020-02-14,-3.4700408650913808,21.120826366944023,23.062324505862232,3.6652226157033994,41.65252308445944,24.590867232035404,26.532365370953613,7.13526348079478,45.12256394955082,1.9414981389182095,-17.455603751240623,20.531696717515416,-19.397101890158833,18.590198578597207,37.98730046875604
2020-02-19,-3.18302141078275,19.780705486858846,22.10409336393849,6.445438601758319,42.01299590582779,22.963726897641596,25.28711477472124,9.628460012541069,45.196017316610536,2.3233878770796412,-13.335266885100527,22.232290418968944,-15.658654762180168,19.908902541889304,35.56755730406947
2020-02-20,3.7077347577231308,22.360351427775537,30.718551995879192,3.61936113149892,42.403843669107175,18.652616670052407,27.01081723815606,-0.08837362622421097,38.696108911384044,8.358200568103655,-18.740990296276617,20.043492241331634,-27.099190864380272,11.68529167322798,38.784482537608255
2020-02-21,3.3551255692949056,22.51761737667277,30.0717345698308,1.2686868590537834,42.32194552481972,19.162491807377865,26.716609000535893,-2.086438710241122,38.96681995552481,7.554117193158028,-21.248930517618987,19.804328148146947,-28.803047710777015,12.250210954988919,41.05325866576594
2020-02-24,7.158593964523213,23.031760754398025,32.41693571507908,5.828726601966995,39.69254817454007,15.873166789874812,25.258341750555864,-1.329867362556218,32.53395421001686,9.385174960681054,-17.20303415243103,16.660787420142046,-26.588209113112086,7.2756124594609926,33.86382157257307
2020-02-25,12.323173372949956,19.139479634838818,33.166873152813096,6.587295188317629,48.4797764875807,6.816306261888862,20.843699779863144,-5.735878184632327,36.15660311463074,14.02739351797428,-12.552184446521188,29.340296852741883,-26.57957796449547,15.312903334767602,41.89248129926307
2020-02-26,11.880665078099323,19.469146581755318,18.352710802842328,12.286319467120315,45.23756712927694,7.588481503655995,6.472045724743005,0.4056543890209916,33.35690205117761,-1.1164357789129902,-7.182827114635003,25.768420547521618,-6.066391335722013,26.88485632643461,32.95124766215662
2020-02-27,6.615399096091849,7.4252693095368585,29.276889229436534,18.092855125415085,51.13539451708411,0.8098702134450093,22.661490133344685,11.477456029323235,44.51999542099226,21.851619919899676,10.667585815878226,43.71012520754725,-11.18403410402145,21.858505287647574,33.042539391669024
2020-02-28,10.033713861308325,5.18302338540289,37.00269369181462,20.60592548840303,59.44165200184428,-4.850690475905434,26.968979830506296,10.572211627094706,49.40793814053596,31.81967030641173,15.42290210300014,54.25862861644139,-16.39676820341159,22.438958310029662,38.83572651344125
